data,atendente,supervisor,coordenador,operacao,cidade,estado,nome_indicador,numerador,denominador
2024-01-19,Atendente_8,Supervisor_3,Coordenador_2,Vendas,São Paulo,PR,CSAT,37,8
2024-03-07,Atendente_7,Supervisor_4,Coordenador_1,SAC,Rio de Janeiro,SP,Atendidas,42,1
2024-03-07,Atendente_7,Supervisor_4,Coordenador_1,SAC,Rio de Janeiro,SP,TMA,62,25
2024-03-07,Atendente_7,Supervisor_4,Coordenador_1,SAC,Rio de Janeiro,SP,CSAT,8,3
2024-07-22,Atendente_6,Supervisor_4,Coordenador_1,SAC,Curitiba,RJ,Atendidas,6,1
2024-07-22,Atendente_6,Supervisor_4,Coordenador_1,SAC,Curitiba,RJ,TMA,106,40
2024-07-22,Atendente_6,Supervisor_4,Coordenador_1,SAC,Curitiba,RJ,CSAT,5,2
2024-07-12,Atendente_2,Supervisor_1,Coordenador_1,Suporte Técnico,Porto Alegre,RS,Atendidas,18,1
2024-07-12,Atendente_2,Supervisor_1,Coordenador_1,Suporte Técnico,Porto Alegre,RS,TMA,62,19
2024-07-12,Atendente_2,Supervisor_1,Coordenador_1,Suporte Técnico,Porto Alegre,RS,CSAT,7,5
2024-01-31,Atendente_7,Supervisor_3,Coordenador_1,SAC,Rio de Janeiro,RJ,Atendidas,49,1
2024-01-31,Atendente_7,Supervisor_3,Coordenador_1,SAC,Rio de Janeiro,RJ,TMA,460,34
2024-01-31,Atendente_7,Supervisor_3,Coordenador_1,SAC,Rio de Janeiro,RJ,CSAT,3,3
2024-04-10,Atendente_5,Supervisor_4,Coordenador_2,Suporte Técnico,Porto Alegre,RJ,Atendidas,5,1
2024-04-10,Atendente_5,Supervisor_4,Coordenador_2,Suporte Técnico,Porto Alegre,RJ,TMA,190,42
2024-04-10,Atendente_5,Supervisor_4,Coordenador_2,Suporte Técnico,Porto Alegre,RJ,CSAT,44,9
2024-02-22,Atendente_19,Supervisor_4,Coordenador_1,Vendas,Curitiba,RS,Atendidas,40,1
2024-02-22,Atendente_19,Supervisor_4,Coordenador_1,Vendas,Curitiba,RS,TMA,76,29
2024-02-22,Atendente_19,Supervisor_4,Coordenador_1,Vendas,Curitiba,RS,CSAT,15,4
2024-07-06,Atendente_4,Supervisor_3,Coordenador_2,SAC,Rio de Janeiro,RS,Atendidas,6,1
2024-07-06,Atendente_4,Supervisor_3,Coordenador_2,SAC,Rio de Janeiro,RS,TMA,571,35
2024-07-06,Atendente_4,Supervisor_3,Coordenador_2,SAC,Rio de Janeiro,RS,CSAT,14,4
2024-02-05,Atendente_13,Supervisor_1,Coordenador_2,Suporte Técnico,Curitiba,RJ,Atendidas,5,1
2024-02-05,Atendente_13,Supervisor_1,Coordenador_2,Suporte Técnico,Curitiba,RJ,TMA,333,37
2024-02-05,Atendente_13,Supervisor_1,Coordenador_2,Suporte Técnico,Curitiba,RJ,CSAT,5,4
2024-02-07,Atendente_11,Supervisor_5,Coordenador_2,Suporte Técnico,Rio de Janeiro,PR,Atendidas,45,1
2024-02-07,Atendente_11,Supervisor_5,Coordenador_2,Suporte Técnico,Rio de Janeiro,PR,TMA,420,46
2024-02-07,Atendente_11,Supervisor_5,Coordenador_2,Suporte Técnico,Rio de Janeiro,PR,CSAT,20,9
2024-02-25,Atendente_18,Supervisor_2,Coordenador_1,Vendas,Rio de Janeiro,RJ,Atendidas,15,1
2024-02-25,Atendente_18,Supervisor_2,Coordenador_1,Vendas,Rio de Janeiro,RJ,TMA,528,9
2024-02-25,Atendente_18,Supervisor_2,Coordenador_1,Vendas,Rio de Janeiro,RJ,CSAT,36,8
2024-01-06,Atendente_13,Supervisor_1,Coordenador_2,Cobrança,São Paulo,MG,Atendidas,7,1
2024-01-06,Atendente_13,Supervisor_1,Coordenador_2,Cobrança,São Paulo,MG,TMA,526,48
2024-01-06,Atendente_13,Supervisor_1,Coordenador_2,Cobrança,São Paulo,MG,CSAT,17,6
2024-07-14,Atendente_12,Supervisor_5,Coordenador_1,Vendas,Rio de Janeiro,PR,Atendidas,47,1
2024-07-14,Atendente_12,Supervisor_5,Coordenador_1,Vendas,Rio de Janeiro,PR,TMA,382,27
2024-07-14,Atendente_12,Supervisor_5,Coordenador_1,Vendas,Rio de Janeiro,PR,CSAT,34,7
2024-07-26,Atendente_19,Supervisor_4,Coordenador_1,Suporte Técnico,Rio de Janeiro,SP,Atendidas,47,1
2024-07-26,Atendente_19,Supervisor_4,Coordenador_1,Suporte Técnico,Rio de Janeiro,SP,TMA,517,25
2024-07-26,Atendente_19,Supervisor_4,Coordenador_1,Suporte Técnico,Rio de Janeiro,SP,CSAT,4,1
2024-01-29,Atendente_12,Supervisor_5,Coordenador_2,Suporte Técnico,Rio de Janeiro,SP,Atendidas,29,1
2024-01-29,Atendente_12,Supervisor_5,Coordenador_2,Suporte Técnico,Rio de Janeiro,SP,TMA,215,5
2024-01-29,Atendente_12,Supervisor_5,Coordenador_2,Suporte Técnico,Rio de Janeiro,SP,CSAT,28,8
2024-03-20,Atendente_2,Supervisor_2,Coordenador_1,Suporte Técnico,Rio de Janeiro,RJ,Atendidas,40,1
2024-03-20,Atendente_2,Supervisor_2,Coordenador_1,Suporte Técnico,Rio de Janeiro,RJ,TMA,81,23
2024-03-20,Atendente_2,Supervisor_2,Coordenador_1,Suporte Técnico,Rio de Janeiro,RJ,CSAT,1,1
2024-04-13,Atendente_16,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,RS,Atendidas,28,1
2024-04-13,Atendente_16,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,RS,TMA,425,46
2024-04-13,Atendente_16,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,RS,CSAT,8,4
2024-05-16,Atendente_18,Supervisor_1,Coordenador_2,Vendas,Curitiba,RJ,Atendidas,29,1
2024-05-16,Atendente_18,Supervisor_1,Coordenador_2,Vendas,Curitiba,RJ,TMA,226,45
2024-05-16,Atendente_18,Supervisor_1,Coordenador_2,Vendas,Curitiba,RJ,CSAT,6,3
2024-06-19,Atendente_7,Supervisor_1,Coordenador_1,Suporte Técnico,Curitiba,MG,Atendidas,18,1
2024-06-19,Atendente_7,Supervisor_1,Coordenador_1,Suporte Técnico,Curitiba,MG,TMA,579,21
2024-06-19,Atendente_7,Supervisor_1,Coordenador_1,Suporte Técnico,Curitiba,MG,CSAT,11,6
2024-03-25,Atendente_18,Supervisor_2,Coordenador_1,Suporte Técnico,Curitiba,PR,Atendidas,39,1
2024-03-25,Atendente_18,Supervisor_2,Coordenador_1,Suporte Técnico,Curitiba,PR,TMA,180,10
2024-03-25,Atendente_18,Supervisor_2,Coordenador_1,Suporte Técnico,Curitiba,PR,CSAT,20,9
2024-06-03,Atendente_4,Supervisor_4,Coordenador_2,Cobrança,Porto Alegre,MG,Atendidas,23,1
2024-06-03,Atendente_4,Supervisor_4,Coordenador_2,Cobrança,Porto Alegre,MG,TMA,527,30
2024-06-03,Atendente_4,Supervisor_4,Coordenador_2,Cobrança,Porto Alegre,MG,CSAT,15,9
2024-03-05,Atendente_1,Supervisor_4,Coordenador_1,SAC,Rio de Janeiro,RS,Atendidas,18,1
2024-03-05,Atendente_1,Supervisor_4,Coordenador_1,SAC,Rio de Janeiro,RS,TMA,294,17
2024-03-05,Atendente_1,Supervisor_4,Coordenador_1,SAC,Rio de Janeiro,RS,CSAT,12,7
2024-04-18,Atendente_16,Supervisor_5,Coordenador_1,Cobrança,Belo Horizonte,SP,Atendidas,23,1
2024-04-18,Atendente_16,Supervisor_5,Coordenador_1,Cobrança,Belo Horizonte,SP,TMA,478,9
2024-04-18,Atendente_16,Supervisor_5,Coordenador_1,Cobrança,Belo Horizonte,SP,CSAT,8,8
2024-02-01,Atendente_1,Supervisor_2,Coordenador_2,SAC,Porto Alegre,RS,Atendidas,35,1
2024-02-01,Atendente_1,Supervisor_2,Coordenador_2,SAC,Porto Alegre,RS,TMA,125,34
2024-02-01,Atendente_1,Supervisor_2,Coordenador_2,SAC,Porto Alegre,RS,CSAT,5,2
2024-02-21,Atendente_6,Supervisor_1,Coordenador_2,Vendas,Porto Alegre,SP,Atendidas,32,1
2024-02-21,Atendente_6,Supervisor_1,Coordenador_2,Vendas,Porto Alegre,SP,TMA,145,32
2024-02-21,Atendente_6,Supervisor_1,Coordenador_2,Vendas,Porto Alegre,SP,CSAT,9,2
2024-05-30,Atendente_11,Supervisor_5,Coordenador_1,SAC,São Paulo,RJ,Atendidas,36,1
2024-05-30,Atendente_11,Supervisor_5,Coordenador_1,SAC,São Paulo,RJ,TMA,438,19
2024-05-30,Atendente_11,Supervisor_5,Coordenador_1,SAC,São Paulo,RJ,CSAT,5,4
2024-04-10,Atendente_12,Supervisor_1,Coordenador_1,Cobrança,Rio de Janeiro,MG,Atendidas,47,1
2024-04-10,Atendente_12,Supervisor_1,Coordenador_1,Cobrança,Rio de Janeiro,MG,TMA,205,43
2024-04-10,Atendente_12,Supervisor_1,Coordenador_1,Cobrança,Rio de Janeiro,MG,CSAT,14,9
2024-07-05,Atendente_3,Supervisor_1,Coordenador_1,SAC,Porto Alegre,SP,Atendidas,42,1
2024-07-05,Atendente_3,Supervisor_1,Coordenador_1,SAC,Porto Alegre,SP,TMA,482,6
2024-07-05,Atendente_3,Supervisor_1,Coordenador_1,SAC,Porto Alegre,SP,CSAT,35,8
2024-04-20,Atendente_20,Supervisor_5,Coordenador_2,Cobrança,Curitiba,SP,Atendidas,32,1
2024-04-20,Atendente_20,Supervisor_5,Coordenador_2,Cobrança,Curitiba,SP,TMA,532,27
2024-04-20,Atendente_20,Supervisor_5,Coordenador_2,Cobrança,Curitiba,SP,CSAT,28,8
2024-04-14,Atendente_11,Supervisor_2,Coordenador_1,Vendas,Rio de Janeiro,RJ,Atendidas,25,1
2024-04-14,Atendente_11,Supervisor_2,Coordenador_1,Vendas,Rio de Janeiro,RJ,TMA,298,43
2024-04-14,Atendente_11,Supervisor_2,Coordenador_1,Vendas,Rio de Janeiro,RJ,CSAT,21,6
2024-07-07,Atendente_18,Supervisor_1,Coordenador_1,Suporte Técnico,Curitiba,RS,Atendidas,38,1
2024-07-07,Atendente_18,Supervisor_1,Coordenador_1,Suporte Técnico,Curitiba,RS,TMA,344,46
2024-07-07,Atendente_18,Supervisor_1,Coordenador_1,Suporte Técnico,Curitiba,RS,CSAT,25,7
2024-02-27,Atendente_14,Supervisor_5,Coordenador_1,Suporte Técnico,Curitiba,RS,Atendidas,47,1
2024-02-27,Atendente_14,Supervisor_5,Coordenador_1,Suporte Técnico,Curitiba,RS,TMA,131,28
2024-02-27,Atendente_14,Supervisor_5,Coordenador_1,Suporte Técnico,Curitiba,RS,CSAT,4,1
2024-07-08,Atendente_12,Supervisor_4,Coordenador_2,Suporte Técnico,Curitiba,MG,Atendidas,11,1
2024-07-08,Atendente_12,Supervisor_4,Coordenador_2,Suporte Técnico,Curitiba,MG,TMA,360,6
2024-07-08,Atendente_12,Supervisor_4,Coordenador_2,Suporte Técnico,Curitiba,MG,CSAT,27,7
2024-04-25,Atendente_8,Supervisor_4,Coordenador_2,Cobrança,Curitiba,MG,Atendidas,35,1
2024-04-25,Atendente_8,Supervisor_4,Coordenador_2,Cobrança,Curitiba,MG,TMA,515,12
2024-04-25,Atendente_8,Supervisor_4,Coordenador_2,Cobrança,Curitiba,MG,CSAT,9,2
2024-07-07,Atendente_2,Supervisor_1,Coordenador_1,SAC,Porto Alegre,RJ,Atendidas,24,1
2024-07-07,Atendente_2,Supervisor_1,Coordenador_1,SAC,Porto Alegre,RJ,TMA,237,35
2024-07-07,Atendente_2,Supervisor_1,Coordenador_1,SAC,Porto Alegre,RJ,CSAT,21,6
2024-04-14,Atendente_8,Supervisor_1,Coordenador_1,SAC,Porto Alegre,RJ,Atendidas,28,1
2024-04-14,Atendente_8,Supervisor_1,Coordenador_1,SAC,Porto Alegre,RJ,TMA,365,28
2024-04-14,Atendente_8,Supervisor_1,Coordenador_1,SAC,Porto Alegre,RJ,CSAT,15,9
2024-01-21,Atendente_7,Supervisor_3,Coordenador_1,SAC,Porto Alegre,MG,Atendidas,45,1
2024-01-21,Atendente_7,Supervisor_3,Coordenador_1,SAC,Porto Alegre,MG,TMA,385,49
2024-01-21,Atendente_7,Supervisor_3,Coordenador_1,SAC,Porto Alegre,MG,CSAT,13,4
2024-01-19,Atendente_9,Supervisor_1,Coordenador_2,Vendas,Porto Alegre,PR,Atendidas,10,1
2024-01-19,Atendente_9,Supervisor_1,Coordenador_2,Vendas,Porto Alegre,PR,TMA,537,6
2024-01-19,Atendente_9,Supervisor_1,Coordenador_2,Vendas,Porto Alegre,PR,CSAT,16,5
2024-03-23,Atendente_9,Supervisor_3,Coordenador_2,Vendas,Rio de Janeiro,PR,Atendidas,34,1
2024-03-23,Atendente_9,Supervisor_3,Coordenador_2,Vendas,Rio de Janeiro,PR,TMA,488,32
2024-03-23,Atendente_9,Supervisor_3,Coordenador_2,Vendas,Rio de Janeiro,PR,CSAT,30,9
2024-06-28,Atendente_14,Supervisor_1,Coordenador_2,SAC,Porto Alegre,SP,Atendidas,44,1
2024-06-28,Atendente_14,Supervisor_1,Coordenador_2,SAC,Porto Alegre,SP,TMA,216,41
2024-06-28,Atendente_14,Supervisor_1,Coordenador_2,SAC,Porto Alegre,SP,CSAT,22,9
2024-01-23,Atendente_8,Supervisor_2,Coordenador_1,Suporte Técnico,São Paulo,RS,Atendidas,11,1
2024-01-23,Atendente_8,Supervisor_2,Coordenador_1,Suporte Técnico,São Paulo,RS,TMA,552,48
2024-01-23,Atendente_8,Supervisor_2,Coordenador_1,Suporte Técnico,São Paulo,RS,CSAT,14,6
2024-04-30,Atendente_16,Supervisor_1,Coordenador_2,Cobrança,Belo Horizonte,RJ,Atendidas,31,1
2024-04-30,Atendente_16,Supervisor_1,Coordenador_2,Cobrança,Belo Horizonte,RJ,TMA,481,17
2024-04-30,Atendente_16,Supervisor_1,Coordenador_2,Cobrança,Belo Horizonte,RJ,CSAT,18,9
2024-04-09,Atendente_10,Supervisor_1,Coordenador_2,Cobrança,Curitiba,SP,Atendidas,11,1
2024-04-09,Atendente_10,Supervisor_1,Coordenador_2,Cobrança,Curitiba,SP,TMA,447,43
2024-04-09,Atendente_10,Supervisor_1,Coordenador_2,Cobrança,Curitiba,SP,CSAT,17,5
2024-05-23,Atendente_16,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,RS,Atendidas,42,1
2024-05-23,Atendente_16,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,RS,TMA,540,17
2024-05-23,Atendente_16,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,RS,CSAT,12,6
2024-02-17,Atendente_10,Supervisor_1,Coordenador_1,Vendas,Rio de Janeiro,RS,Atendidas,39,1
2024-02-17,Atendente_10,Supervisor_1,Coordenador_1,Vendas,Rio de Janeiro,RS,TMA,426,44
2024-02-17,Atendente_10,Supervisor_1,Coordenador_1,Vendas,Rio de Janeiro,RS,CSAT,38,8
2024-05-28,Atendente_2,Supervisor_5,Coordenador_2,SAC,São Paulo,PR,Atendidas,18,1
2024-05-28,Atendente_2,Supervisor_5,Coordenador_2,SAC,São Paulo,PR,TMA,315,42
2024-05-28,Atendente_2,Supervisor_5,Coordenador_2,SAC,São Paulo,PR,CSAT,16,4
2024-07-08,Atendente_10,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,PR,Atendidas,27,1
2024-07-08,Atendente_10,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,PR,TMA,428,49
2024-07-08,Atendente_10,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,PR,CSAT,4,1
2024-03-22,Atendente_19,Supervisor_5,Coordenador_1,Vendas,São Paulo,PR,Atendidas,28,1
2024-03-22,Atendente_19,Supervisor_5,Coordenador_1,Vendas,São Paulo,PR,TMA,385,39
2024-03-22,Atendente_19,Supervisor_5,Coordenador_1,Vendas,São Paulo,PR,CSAT,16,7
2024-02-25,Atendente_12,Supervisor_1,Coordenador_2,Vendas,Curitiba,SP,Atendidas,27,1
2024-02-25,Atendente_12,Supervisor_1,Coordenador_2,Vendas,Curitiba,SP,TMA,579,34
2024-02-25,Atendente_12,Supervisor_1,Coordenador_2,Vendas,Curitiba,SP,CSAT,42,9
2024-04-09,Atendente_20,Supervisor_2,Coordenador_1,SAC,Porto Alegre,RJ,Atendidas,8,1
2024-04-09,Atendente_20,Supervisor_2,Coordenador_1,SAC,Porto Alegre,RJ,TMA,147,25
2024-04-09,Atendente_20,Supervisor_2,Coordenador_1,SAC,Porto Alegre,RJ,CSAT,7,3
2024-02-19,Atendente_3,Supervisor_4,Coordenador_1,Cobrança,Rio de Janeiro,PR,Atendidas,9,1
2024-02-19,Atendente_3,Supervisor_4,Coordenador_1,Cobrança,Rio de Janeiro,PR,TMA,466,35
2024-02-19,Atendente_3,Supervisor_4,Coordenador_1,Cobrança,Rio de Janeiro,PR,CSAT,11,3
2024-05-26,Atendente_6,Supervisor_1,Coordenador_2,SAC,São Paulo,MG,Atendidas,14,1
2024-05-26,Atendente_6,Supervisor_1,Coordenador_2,SAC,São Paulo,MG,TMA,62,34
2024-05-26,Atendente_6,Supervisor_1,Coordenador_2,SAC,São Paulo,MG,CSAT,20,5
2024-06-06,Atendente_6,Supervisor_4,Coordenador_1,SAC,Curitiba,MG,Atendidas,26,1
2024-06-06,Atendente_6,Supervisor_4,Coordenador_1,SAC,Curitiba,MG,TMA,95,49
2024-06-06,Atendente_6,Supervisor_4,Coordenador_1,SAC,Curitiba,MG,CSAT,4,1
2024-04-04,Atendente_15,Supervisor_5,Coordenador_1,SAC,Belo Horizonte,SP,Atendidas,18,1
2024-04-04,Atendente_15,Supervisor_5,Coordenador_1,SAC,Belo Horizonte,SP,TMA,566,23
2024-04-04,Atendente_15,Supervisor_5,Coordenador_1,SAC,Belo Horizonte,SP,CSAT,22,5
2024-02-06,Atendente_1,Supervisor_5,Coordenador_1,Vendas,Rio de Janeiro,RS,Atendidas,46,1
2024-02-06,Atendente_1,Supervisor_5,Coordenador_1,Vendas,Rio de Janeiro,RS,TMA,530,10
2024-02-06,Atendente_1,Supervisor_5,Coordenador_1,Vendas,Rio de Janeiro,RS,CSAT,1,1
2024-07-05,Atendente_19,Supervisor_4,Coordenador_1,Suporte Técnico,Belo Horizonte,RS,Atendidas,5,1
2024-07-05,Atendente_19,Supervisor_4,Coordenador_1,Suporte Técnico,Belo Horizonte,RS,TMA,519,34
2024-07-05,Atendente_19,Supervisor_4,Coordenador_1,Suporte Técnico,Belo Horizonte,RS,CSAT,19,5
2024-02-25,Atendente_15,Supervisor_5,Coordenador_1,SAC,Porto Alegre,RJ,Atendidas,25,1
2024-02-25,Atendente_15,Supervisor_5,Coordenador_1,SAC,Porto Alegre,RJ,TMA,488,25
2024-02-25,Atendente_15,Supervisor_5,Coordenador_1,SAC,Porto Alegre,RJ,CSAT,4,1
2024-03-19,Atendente_5,Supervisor_1,Coordenador_1,Vendas,São Paulo,MG,Atendidas,29,1
2024-03-19,Atendente_5,Supervisor_1,Coordenador_1,Vendas,São Paulo,MG,TMA,523,15
2024-03-19,Atendente_5,Supervisor_1,Coordenador_1,Vendas,São Paulo,MG,CSAT,26,6
2024-04-06,Atendente_19,Supervisor_4,Coordenador_1,Cobrança,Belo Horizonte,RJ,Atendidas,22,1
2024-04-06,Atendente_19,Supervisor_4,Coordenador_1,Cobrança,Belo Horizonte,RJ,TMA,74,40
2024-04-06,Atendente_19,Supervisor_4,Coordenador_1,Cobrança,Belo Horizonte,RJ,CSAT,31,9
2024-04-04,Atendente_11,Supervisor_3,Coordenador_1,Suporte Técnico,Rio de Janeiro,MG,Atendidas,5,1
2024-04-04,Atendente_11,Supervisor_3,Coordenador_1,Suporte Técnico,Rio de Janeiro,MG,TMA,305,5
2024-04-04,Atendente_11,Supervisor_3,Coordenador_1,Suporte Técnico,Rio de Janeiro,MG,CSAT,5,3
2024-04-21,Atendente_2,Supervisor_4,Coordenador_1,Suporte Técnico,Curitiba,RJ,Atendidas,39,1
2024-04-21,Atendente_2,Supervisor_4,Coordenador_1,Suporte Técnico,Curitiba,RJ,TMA,330,32
2024-04-21,Atendente_2,Supervisor_4,Coordenador_1,Suporte Técnico,Curitiba,RJ,CSAT,8,4
2024-04-14,Atendente_4,Supervisor_5,Coordenador_2,Vendas,Rio de Janeiro,PR,Atendidas,22,1
2024-04-14,Atendente_4,Supervisor_5,Coordenador_2,Vendas,Rio de Janeiro,PR,TMA,360,25
2024-04-14,Atendente_4,Supervisor_5,Coordenador_2,Vendas,Rio de Janeiro,PR,CSAT,13,6
2024-07-21,Atendente_13,Supervisor_5,Coordenador_2,Suporte Técnico,Curitiba,PR,Atendidas,20,1
2024-07-21,Atendente_13,Supervisor_5,Coordenador_2,Suporte Técnico,Curitiba,PR,TMA,211,11
2024-07-21,Atendente_13,Supervisor_5,Coordenador_2,Suporte Técnico,Curitiba,PR,CSAT,6,5
2024-01-12,Atendente_6,Supervisor_2,Coordenador_1,Suporte Técnico,Porto Alegre,RJ,Atendidas,8,1
2024-01-12,Atendente_6,Supervisor_2,Coordenador_1,Suporte Técnico,Porto Alegre,RJ,TMA,309,9
2024-01-12,Atendente_6,Supervisor_2,Coordenador_1,Suporte Técnico,Porto Alegre,RJ,CSAT,28,8
2024-01-05,Atendente_17,Supervisor_5,Coordenador_2,SAC,Rio de Janeiro,RJ,Atendidas,11,1
2024-01-05,Atendente_17,Supervisor_5,Coordenador_2,SAC,Rio de Janeiro,RJ,TMA,236,33
2024-01-05,Atendente_17,Supervisor_5,Coordenador_2,SAC,Rio de Janeiro,RJ,CSAT,21,6
2024-04-22,Atendente_20,Supervisor_4,Coordenador_2,Suporte Técnico,Belo Horizonte,MG,Atendidas,43,1
2024-04-22,Atendente_20,Supervisor_4,Coordenador_2,Suporte Técnico,Belo Horizonte,MG,TMA,314,46
2024-04-22,Atendente_20,Supervisor_4,Coordenador_2,Suporte Técnico,Belo Horizonte,MG,CSAT,2,1
2024-03-25,Atendente_1,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,RJ,Atendidas,16,1
2024-03-25,Atendente_1,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,RJ,TMA,328,33
2024-03-25,Atendente_1,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,RJ,CSAT,8,4
2024-07-10,Atendente_5,Supervisor_2,Coordenador_1,SAC,São Paulo,MG,Atendidas,47,1
2024-07-10,Atendente_5,Supervisor_2,Coordenador_1,SAC,São Paulo,MG,TMA,290,30
2024-07-10,Atendente_5,Supervisor_2,Coordenador_1,SAC,São Paulo,MG,CSAT,7,3
2024-02-05,Atendente_10,Supervisor_3,Coordenador_1,Suporte Técnico,Belo Horizonte,SP,Atendidas,37,1
2024-02-05,Atendente_10,Supervisor_3,Coordenador_1,Suporte Técnico,Belo Horizonte,SP,TMA,288,26
2024-02-05,Atendente_10,Supervisor_3,Coordenador_1,Suporte Técnico,Belo Horizonte,SP,CSAT,6,2
2024-01-01,Atendente_8,Supervisor_2,Coordenador_2,SAC,Porto Alegre,MG,Atendidas,43,1
2024-01-01,Atendente_8,Supervisor_2,Coordenador_2,SAC,Porto Alegre,MG,TMA,436,15
2024-01-01,Atendente_8,Supervisor_2,Coordenador_2,SAC,Porto Alegre,MG,CSAT,23,5
2024-07-18,Atendente_20,Supervisor_1,Coordenador_1,Vendas,Curitiba,SP,Atendidas,49,1
2024-07-18,Atendente_20,Supervisor_1,Coordenador_1,Vendas,Curitiba,SP,TMA,408,30
2024-07-18,Atendente_20,Supervisor_1,Coordenador_1,Vendas,Curitiba,SP,CSAT,15,4
2024-01-04,Atendente_13,Supervisor_4,Coordenador_1,Cobrança,Rio de Janeiro,SP,Atendidas,38,1
2024-01-04,Atendente_13,Supervisor_4,Coordenador_1,Cobrança,Rio de Janeiro,SP,TMA,535,18
2024-01-04,Atendente_13,Supervisor_4,Coordenador_1,Cobrança,Rio de Janeiro,SP,CSAT,36,8
2024-01-28,Atendente_12,Supervisor_1,Coordenador_2,Vendas,São Paulo,SP,Atendidas,38,1
2024-01-28,Atendente_12,Supervisor_1,Coordenador_2,Vendas,São Paulo,SP,TMA,285,38
2024-01-28,Atendente_12,Supervisor_1,Coordenador_2,Vendas,São Paulo,SP,CSAT,9,6
2024-01-03,Atendente_19,Supervisor_5,Coordenador_2,Cobrança,São Paulo,RS,Atendidas,35,1
2024-01-03,Atendente_19,Supervisor_5,Coordenador_2,Cobrança,São Paulo,RS,TMA,574,40
2024-01-03,Atendente_19,Supervisor_5,Coordenador_2,Cobrança,São Paulo,RS,CSAT,9,4
2024-05-30,Atendente_11,Supervisor_5,Coordenador_1,Cobrança,São Paulo,PR,Atendidas,43,1
2024-05-30,Atendente_11,Supervisor_5,Coordenador_1,Cobrança,São Paulo,PR,TMA,592,9
2024-05-30,Atendente_11,Supervisor_5,Coordenador_1,Cobrança,São Paulo,PR,CSAT,9,2
2024-07-16,Atendente_9,Supervisor_2,Coordenador_1,SAC,São Paulo,PR,Atendidas,11,1
2024-07-16,Atendente_9,Supervisor_2,Coordenador_1,SAC,São Paulo,PR,TMA,554,31
2024-07-16,Atendente_9,Supervisor_2,Coordenador_1,SAC,São Paulo,PR,CSAT,24,7
2024-05-03,Atendente_15,Supervisor_4,Coordenador_1,SAC,Porto Alegre,RJ,Atendidas,34,1
2024-05-03,Atendente_15,Supervisor_4,Coordenador_1,SAC,Porto Alegre,RJ,TMA,549,28
2024-05-03,Atendente_15,Supervisor_4,Coordenador_1,SAC,Porto Alegre,RJ,CSAT,28,6
2024-06-11,Atendente_7,Supervisor_4,Coordenador_2,Vendas,Curitiba,RS,Atendidas,30,1
2024-06-11,Atendente_7,Supervisor_4,Coordenador_2,Vendas,Curitiba,RS,TMA,325,17
2024-06-11,Atendente_7,Supervisor_4,Coordenador_2,Vendas,Curitiba,RS,CSAT,8,3
2024-03-12,Atendente_3,Supervisor_4,Coordenador_2,Vendas,Curitiba,MG,Atendidas,31,1
2024-03-12,Atendente_3,Supervisor_4,Coordenador_2,Vendas,Curitiba,MG,TMA,222,14
2024-03-12,Atendente_3,Supervisor_4,Coordenador_2,Vendas,Curitiba,MG,CSAT,28,6
2024-06-02,Atendente_6,Supervisor_2,Coordenador_1,Cobrança,Belo Horizonte,RS,Atendidas,6,1
2024-06-02,Atendente_6,Supervisor_2,Coordenador_1,Cobrança,Belo Horizonte,RS,TMA,586,18
2024-06-02,Atendente_6,Supervisor_2,Coordenador_1,Cobrança,Belo Horizonte,RS,CSAT,28,8
2024-05-25,Atendente_9,Supervisor_4,Coordenador_1,SAC,Belo Horizonte,MG,Atendidas,13,1
2024-05-25,Atendente_9,Supervisor_4,Coordenador_1,SAC,Belo Horizonte,MG,TMA,171,33
2024-05-25,Atendente_9,Supervisor_4,Coordenador_1,SAC,Belo Horizonte,MG,CSAT,25,9
2024-02-23,Atendente_10,Supervisor_1,Coordenador_1,Vendas,Belo Horizonte,RS,Atendidas,9,1
2024-02-23,Atendente_10,Supervisor_1,Coordenador_1,Vendas,Belo Horizonte,RS,TMA,401,30
2024-02-23,Atendente_10,Supervisor_1,Coordenador_1,Vendas,Belo Horizonte,RS,CSAT,13,8
2024-06-16,Atendente_13,Supervisor_2,Coordenador_2,Cobrança,São Paulo,RJ,Atendidas,14,1
2024-06-16,Atendente_13,Supervisor_2,Coordenador_2,Cobrança,São Paulo,RJ,TMA,379,27
2024-06-16,Atendente_13,Supervisor_2,Coordenador_2,Cobrança,São Paulo,RJ,CSAT,25,6
2024-01-25,Atendente_12,Supervisor_4,Coordenador_2,Vendas,Belo Horizonte,RJ,Atendidas,42,1
